TagID,Date,Time,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ,Activity,Depth,Temp. (?C),Metadata
02_S5,04/05/2023,16:59:30.000,0.0510,1.0183,0.0640,-0.2975,1.8692,-2.8992,246.9535,-50.7919,-19.5578,Inactive,0,24.28,
02_S5,04/05/2023,16:59:30.100,0.0498,1.0198,0.0647,-0.2899,1.8463,-2.9297,247.9752,-52.6892,-17.0766,,,,
02_S5,04/05/2023,16:59:30.200,0.0500,1.0181,0.0654,-0.3128,1.8539,-2.9297,251.1861,-53.2731,-17.9523,,,,
02_S5,04/05/2023,16:59:30.300,0.0500,1.0188,0.0630,-0.3204,1.8768,-2.9373,251.1861,-53.2731,-17.9523,,,,
02_S5,04/05/2023,16:59:30.400,0.0503,1.0193,0.0640,-0.2975,1.8539,-2.9373,256.1486,-55.0245,-22.3309,,,,
02_S5,04/05/2023,16:59:30.500,0.0500,1.0188,0.0637,-0.2899,1.8845,-2.9068,267.3870,-53.7109,-38.2398,,,,
02_S5,04/05/2023,16:59:30.600,0.0503,1.0193,0.0649,-0.2899,1.8616,-2.9068,269.2844,-40.4291,-70.4956,,,,
02_S5,04/05/2023,16:59:30.700,0.0493,1.0205,0.0647,-0.2975,1.8616,-2.9068,245.0561,-40.4291,-82.4638,,,,
02_S5,04/05/2023,16:59:30.800,0.0491,1.0190,0.0637,-0.2975,1.8845,-2.9144,232.2122,-52.3973,-68.4522,,,,
02_S5,04/05/2023,16:59:30.900,0.0498,1.0195,0.0642,-0.3052,1.8997,-2.9297,232.2122,-52.3973,-68.4522,,,,
02_S5,04/05/2023,16:59:31.000,0.0498,1.0193,0.0642,-0.3128,1.8845,-2.9068,228.5633,-54.0028,-54.0028,Inactive,0,24.27,
02_S5,04/05/2023,16:59:31.100,0.0505,1.0195,0.0635,-0.3052,1.8692,-2.9373,219.9521,-47.4349,-36.0505,,,,
02_S5,04/05/2023,16:59:31.200,0.0508,1.0193,0.0645,-0.2975,1.8921,-2.9373,237.3206,-44.6618,11.3844,,,,
02_S5,04/05/2023,16:59:31.300,0.0503,1.0188,0.0649,-0.3204,1.8692,-2.9221,256.5864,-92.5346,63.9277,,,,
02_S5,04/05/2023,16:59:31.400,0.0498,1.0193,0.0640,-0.2975,1.8921,-2.9221,256.5864,-92.5346,63.9277,,,,
02_S5,04/05/2023,16:59:31.500,0.0500,1.0195,0.0654,-0.2899,1.8692,-2.9221,248.8509,-115.1574,48.0187,,,,
02_S5,04/05/2023,16:59:31.600,0.0498,1.0190,0.0640,-0.3128,1.8692,-2.9297,245.2020,-114.4276,8.4653,,,,
02_S5,04/05/2023,16:59:31.700,0.0505,1.0193,0.0645,-0.3128,1.8845,-2.9144,239.5099,-89.7615,-27.8771,,,,
02_S5,04/05/2023,16:59:31.800,0.0500,1.0186,0.0657,-0.2975,1.8921,-2.8992,249.1428,-65.5332,-50.6459,,,,
02_S5,04/05/2023,16:59:31.900,0.0503,1.0190,0.0642,-0.3052,1.8845,-2.9068,249.1428,-65.5332,-50.6459,,,,
02_S5,04/05/2023,16:59:32.000,0.0505,1.0195,0.0637,-0.2899,1.8692,-2.9068,244.6182,-58.9653,-50.2080,Inactive,0,24.26,
02_S5,04/05/2023,16:59:32.100,0.0503,1.0183,0.0640,-0.2823,1.8845,-2.8992,243.3047,-73.4147,-49.1864,,,,
02_S5,04/05/2023,16:59:32.200,0.0503,1.0186,0.0652,-0.3281,1.8845,-2.9068,253.2295,-74.8742,-43.6401,,,,
